"PoOrderId","PoOrderLineId","PoSupplierId","PoEnteredDate","PoExpectedDate","PoProductId","PoQuantity","PoInKg","PoInCarton","PoSupplierUnit","PoUnitCost"
4117561,4117561,"SU002",2017-11-22,2017-11-30,"SKU02",886.02,10930,886.02,"Car",69896.1422992709
4117580,4117580,"SU003",2017-11-22,2017-12-02,"SKU12",197.74,197.74,107,"Kg",10783
4117583,4117583,"SU002",2017-11-22,2017-11-26,"SKU15",21.6,21.6,5,"Kg",25250
4117584,4117584,"SU002",2017-11-22,2017-12-03,"SKU15",34.56,34.56,8,"Kg",25250
4117616,4117616,"SU004",2017-11-22,2017-12-02,"SKU10",151.2,151.2,24,"Kg",13699
4148590,4148590,"SU003",2017-11-22,2017-12-04,"SKU07",75.6,75.6,27,"Kg",25000
4148591,4148591,"SU003",2017-11-25,2017-12-04,"SKU07",5.6,5.6,2,"Kg",25000
4148592,4148592,"SU003",2017-11-24,2017-12-01,"SKU07",81.2,81.2,29,"Kg",25000
4148601,4148601,"SU004",2017-11-24,2017-12-02,"SKU08",249.6,249.6,40,"Kg",7544
4148602,4148602,"SU004",2017-11-25,2017-11-27,"SKU08",12.48,12.48,2,"Kg",7544
4148603,4148603,"SU004",2017-11-24,2017-11-27,"SKU08",12.48,12.48,2,"Kg",7544
4148624,4148624,"SU003",2017-11-24,2017-12-01,"SKU14",83.16,83.16,14,"Kg",14000
4148659,4148659,"SU002",2017-11-22,2017-12-05,"SKU02",1230,15173,1230,"Car",69894.4861788618
4148725,4148725,"SU002",2017-11-23,2017-12-01,"SKU16",12.552,12.552,1,"Kg",9582
4148726,4148726,"SU002",2017-11-23,2017-12-04,"SKU16",100.42,100.42,8.0003,"Kg",9582
4148746,4148746,"SU002",2017-11-23,2017-11-27,"SKU17",30.24,30.24,7,"Kg",23000
4148747,4148747,"SU002",2017-11-24,2017-12-03,"SKU17",4.32,4.32,1,"Kg",23000
4148748,4148748,"SU002",2017-11-22,2017-12-04,"SKU17",17.28,17.28,4,"Kg",23000
4148749,4148749,"SU004",2017-11-25,2017-12-04,"SKU10",289.8,289.8,46,"Kg",13699
4148821,4148821,"SU001",2017-11-23,2017-12-03,"SKU01",2499,7497,2499,"Car",19929
4148848,4148848,"SU003",2017-11-24,2017-12-03,"SKU13",57.6,57.6,24,"Kg",105600
4148849,4148849,"SU003",2017-11-24,2017-11-28,"SKU13",24,24,10,"Kg",105600
4153504,4153504,"SU001",2017-11-26,2017-11-28,"SKU01",4391,13173,4391,"Car",19929
4153514,4153514,"SU002",2017-11-26,2017-12-02,"SKU03",2221,6663,2221,"Car",18300
4153526,4153526,"SU004",2017-11-25,2017-12-03,"SKU09",171.36,171.36,34,"Kg",114173
4153533,4153533,"SU002",2017-11-26,2017-12-05,"SKU04",146,275.06,146,"Car",20657.7595890411
4153539,4153539,"SU002",2017-11-26,2017-12-04,"SKU02",854.98,10547,854.98,"Car",69895.5554515895
4153545,4153545,"SU003",2017-11-25,2017-12-04,"SKU12",256.87,256.87,139,"Kg",10783
4194029,4194029,"SU004",2017-11-26,2017-12-05,"SKU09",176.4,176.4,35,"Kg",114173
4194036,4194036,"SU003",2017-11-27,2017-12-07,"SKU07",75.6,75.6,27,"Kg",25000
4194037,4194037,"SU003",2017-11-25,2017-12-07,"SKU07",5.6,5.6,2,"Kg",25000
4194039,4194039,"SU003",2017-11-27,2017-11-29,"SKU06",119.13,119.13,19,"Kg",12195
4194040,4194040,"SU003",2017-11-27,2017-11-29,"SKU06",12.54,12.54,2,"Kg",12195
4237049,4237049,"SU003",2017-11-26,2017-12-01,"SKU12",253.18,253.18,137,"Kg",10783
4237054,4237054,"SU002",2017-11-28,2017-12-05,"SKU15",34.56,34.56,8,"Kg",25250
4237055,4237055,"SU002",2017-11-26,2017-12-01,"SKU15",34.56,34.56,8,"Kg",25250
4237056,4237056,"SU002",2017-11-27,2017-11-30,"SKU15",25.92,25.92,6,"Kg",25250
4237078,4237078,"SU002",2017-11-26,2017-12-07,"SKU16",87.864,87.864,7,"Kg",9582
4237090,4237090,"SU002",2017-11-28,2017-11-30,"SKU17",25.92,25.92,6,"Kg",23000
4237091,4237091,"SU002",2017-11-26,2017-12-04,"SKU17",4.32,4.32,1,"Kg",23000
4237142,4237142,"SU001",2017-11-26,2017-12-06,"SKU01",5065,15195,5065,"Car",19929
4237157,4237157,"SU003",2017-11-25,2017-12-06,"SKU13",40.8,40.8,17,"Kg",105600
4237158,4237158,"SU003",2017-11-25,2017-12-05,"SKU13",19.2,19.2,8,"Kg",105600
4237162,4237162,"SU002",2017-11-28,2017-12-08,"SKU03",2256,6768,2256,"Car",18300
4237196,4237196,"SU003",2017-11-26,2017-12-07,"SKU07",30.8,30.8,11,"Kg",25000
4237200,4237200,"SU004",2017-11-27,2017-12-07,"SKU08",12.48,12.48,2,"Kg",7544
4237201,4237201,"SU004",2017-11-25,2017-12-01,"SKU08",193.44,193.44,31,"Kg",7544
4237202,4237202,"SU004",2017-11-28,2017-12-05,"SKU08",12.48,12.48,2,"Kg",7544
4237214,4237214,"SU002",2017-11-27,2017-12-07,"SKU04",150,282.6,150,"Car",20658.06
4237222,4237222,"SU003",2017-11-25,2017-12-01,"SKU05",29,125.28,29,"Car",64800
4237223,4237223,"SU003",2017-11-25,2017-12-01,"SKU05",41,177.12,41,"Car",64800
4237224,4237224,"SU003",2017-11-26,2017-12-08,"SKU14",17.82,17.82,3,"Kg",14000
4237225,4237225,"SU003",2017-11-28,2017-12-04,"SKU14",11.88,11.88,2,"Kg",14000
4237226,4237226,"SU003",2017-11-25,2017-12-08,"SKU14",95.04,95.04,16,"Kg",14000
4279745,4279745,"SU002",2017-11-26,2017-12-06,"SKU02",836.98,10325,836.98,"Car",69895.8756481636
4279815,4279815,"SU002",2017-11-26,2017-12-06,"SKU17",69.12,69.12,16,"Kg",23000
4279906,4279906,"SU001",2017-11-27,2017-12-01,"SKU20",10,10,1,"Kg",26550
4279914,4279914,"SU003",2017-11-27,2017-12-02,"SKU07",50.4,50.4,18,"Kg",25000
4279921,4279921,"SU004",2017-11-29,2017-12-06,"SKU08",137.28,137.28,22,"Kg",7544
4279936,4279936,"SU003",2017-11-26,2017-12-02,"SKU14",59.4,59.4,10,"Kg",14000
4319302,4319302,"SU002",2017-11-28,2017-12-08,"SKU15",73.44,73.44,17,"Kg",25250
4319303,4319303,"SU002",2017-11-28,2017-12-09,"SKU15",30.24,30.24,7,"Kg",25250
4319304,4319304,"SU002",2017-11-29,2017-12-06,"SKU15",25.92,25.92,6,"Kg",25250
4319309,4319309,"SU001",2017-11-27,2017-12-08,"SKU19",18,18,3,"Kg",82900
4319342,4319342,"SU004",2017-11-29,2017-12-10,"SKU10",195.3,195.3,31,"Kg",13699
4319343,4319343,"SU004",2017-11-29,2017-12-06,"SKU10",25.2,25.2,4,"Kg",13699
4319414,4319414,"SU001",2017-11-29,2017-12-10,"SKU01",5838,17514,5838,"Car",19929
4319429,4319429,"SU004",2017-11-29,2017-12-07,"SKU11",108.58,108.58,58.002,"Kg",14389
4319435,4319435,"SU003",2017-11-29,2017-12-06,"SKU13",28.8,28.8,12,"Kg",105600
4319440,4319440,"SU002",2017-11-28,2017-12-03,"SKU03",1681,5043,1681,"Car",18300
4319462,4319462,"SU004",2017-11-30,2017-12-09,"SKU09",151.2,151.2,30,"Kg",114173
4319463,4319463,"SU004",2017-11-29,2017-12-10,"SKU09",80.64,80.64,16,"Kg",114173
4319472,4319472,"SU003",2017-11-28,2017-12-03,"SKU07",114.8,114.8,41,"Kg",25000
4319473,4319473,"SU003",2017-11-29,2017-12-03,"SKU07",61.6,61.6,22,"Kg",25000
4319477,4319477,"SU003",2017-11-28,2017-12-06,"SKU06",300.96,300.96,48,"Kg",12195
4319478,4319478,"SU003",2017-11-28,2017-12-07,"SKU06",12.54,12.54,2,"Kg",12195
4319479,4319479,"SU003",2017-11-29,2017-12-08,"SKU06",570.57,570.57,91,"Kg",12195
4319480,4319480,"SU004",2017-11-28,2017-12-07,"SKU08",12.48,12.48,2,"Kg",7544
4319481,4319481,"SU004",2017-11-27,2017-12-07,"SKU08",18.72,18.72,3,"Kg",7544
4319482,4319482,"SU004",2017-11-28,2017-12-10,"SKU08",180.96,180.96,29,"Kg",7544
4319494,4319494,"SU002",2017-11-28,2017-12-07,"SKU04",171,322.16,171,"Car",20657.8035087719
4319500,4319500,"SU003",2017-11-30,2017-12-06,"SKU05",21,90.72,21,"Car",64800
4319501,4319501,"SU003",2017-11-28,2017-12-08,"SKU05",50,216,50,"Car",64800
4319502,4319502,"SU003",2017-11-28,2017-12-10,"SKU14",47.52,47.52,8,"Kg",14000
4319503,4319503,"SU003",2017-11-28,2017-12-07,"SKU14",17.82,17.82,3,"Kg",14000
4319504,4319504,"SU003",2017-11-29,2017-12-07,"SKU14",11.88,11.88,2,"Kg",14000
4359345,4359345,"SU003",2017-11-28,2017-12-07,"SKU12",92.4,92.4,50,"Kg",10783
4359393,4359393,"SU002",2017-12-01,2017-12-07,"SKU17",86.4,86.4,20,"Kg",23000
4359394,4359394,"SU002",2017-11-30,2017-12-09,"SKU17",4.32,4.32,1,"Kg",23000
4359488,4359488,"SU001",2017-11-30,2017-12-03,"SKU20",10,10,1,"Kg",26550
4359503,4359503,"SU004",2017-11-28,2017-12-03,"SKU08",137.28,137.28,22,"Kg",7544
4359514,4359514,"SU003",2017-11-28,2017-12-07,"SKU05",9,38.88,9,"Car",64800
4359515,4359515,"SU003",2017-11-29,2017-12-11,"SKU14",47.52,47.52,8,"Kg",14000
4388044,4388044,"SU001",2017-11-29,2017-12-11,"SKU01",6599,19797,6599,"Car",19929
4388070,4388070,"SU003",2017-11-29,2017-12-10,"SKU13",43.2,43.2,18,"Kg",105600
4388071,4388071,"SU003",2017-11-29,2017-12-09,"SKU13",24,24,10,"Kg",105600
4388073,4388073,"SU002",2017-11-29,2017-12-10,"SKU03",2403,7209,2403,"Car",18300
4388112,4388112,"SU004",2017-12-01,2017-12-05,"SKU09",216.72,216.72,43,"Kg",114173
4388113,4388113,"SU004",2017-11-30,2017-12-11,"SKU09",90.72,90.72,18,"Kg",114173
4388118,4388118,"SU003",2017-11-29,2017-12-09,"SKU07",126,126,45,"Kg",25000
4388119,4388119,"SU003",2017-11-29,2017-12-11,"SKU07",84,84,30,"Kg",25000
4388120,4388120,"SU003",2017-11-30,2017-12-12,"SKU07",5.6,5.6,2,"Kg",25000
4388127,4388127,"SU004",2017-12-02,2017-12-12,"SKU08",131.04,131.04,21,"Kg",7544
4388128,4388128,"SU004",2017-11-30,2017-12-04,"SKU08",12.48,12.48,2,"Kg",7544
4388129,4388129,"SU004",2017-11-30,2017-12-10,"SKU08",18.72,18.72,3,"Kg",7544
4388147,4388147,"SU002",2017-11-29,2017-12-12,"SKU04",80,150.72,80,"Car",20658.06
4388151,4388151,"SU003",2017-12-01,2017-12-10,"SKU14",59.4,59.4,10,"Kg",14000
4388152,4388152,"SU003",2017-12-02,2017-12-10,"SKU14",17.82,17.82,3,"Kg",14000
4388153,4388153,"SU003",2017-12-02,2017-12-08,"SKU14",11.88,11.88,2,"Kg",14000
4388154,4388154,"SU003",2017-11-30,2017-12-08,"SKU05",22,95.04,22,"Car",64800
4388155,4388155,"SU003",2017-11-30,2017-12-05,"SKU05",52,224.64,52,"Car",64800
4388177,4388177,"SU002",2017-12-01,2017-12-10,"SKU02",1195,14742,1195,"Car",69898.0518828452
4388212,4388212,"SU002",2017-11-29,2017-12-09,"SKU15",30.24,30.24,7,"Kg",25250
4388213,4388213,"SU002",2017-11-29,2017-12-08,"SKU15",34.56,34.56,8,"Kg",25250
4388214,4388214,"SU002",2017-11-30,2017-12-11,"SKU15",25.92,25.92,6,"Kg",25250
4388218,4388218,"SU001",2017-11-30,2017-12-12,"SKU19",12,12,2,"Kg",82900
4388238,4388238,"SU002",2017-11-30,2017-12-09,"SKU16",87.864,87.864,7,"Kg",9582
4392904,4392904,"SU003",2017-12-02,2017-12-11,"SKU12",86.856,86.856,47,"Kg",10783
4392922,4392922,"SU002",2017-12-03,2017-12-11,"SKU17",4.32,4.32,1,"Kg",23000
4392923,4392923,"SU002",2017-12-03,2017-12-12,"SKU17",38.88,38.88,9,"Kg",23000
4392924,4392924,"SU004",2017-12-02,2017-12-10,"SKU10",151.2,151.2,24,"Kg",13699
4392925,4392925,"SU004",2017-12-02,2017-12-09,"SKU10",25.2,25.2,4,"Kg",13699
4392992,4392992,"SU003",2017-11-30,2017-12-05,"SKU05",8,34.56,8,"Car",64800
4429777,4429777,"SU001",2017-12-02,2017-12-12,"SKU01",5844,17532,5844,"Car",19929
4429792,4429792,"SU002",2017-12-01,2017-12-14,"SKU03",1981,5943,1981,"Car",18300
4429814,4429814,"SU003",2017-12-04,2017-12-12,"SKU07",86.8,86.8,31,"Kg",25000
4429815,4429815,"SU003",2017-12-01,2017-12-06,"SKU07",5.6,5.6,2,"Kg",25000
4429820,4429820,"SU003",2017-12-04,2017-12-14,"SKU06",275.88,275.88,44,"Kg",12195
4429831,4429831,"SU002",2017-12-02,2017-12-11,"SKU04",82.999,156.37,82.999,"Car",20658.0446752371
4429834,4429834,"SU003",2017-12-04,2017-12-14,"SKU14",53.46,53.46,9,"Kg",14000
4429913,4429913,"SU002",2017-12-04,2017-12-06,"SKU17",38.88,38.88,9,"Kg",23000
4472312,4472312,"SU003",2017-12-03,2017-12-11,"SKU07",64.4,64.4,23,"Kg",25000
4472317,4472317,"SU004",2017-12-05,2017-12-14,"SKU08",149.76,149.76,24,"Kg",7544
4472318,4472318,"SU004",2017-12-04,2017-12-11,"SKU08",12.48,12.48,2,"Kg",7544
4472319,4472319,"SU004",2017-12-05,2017-12-08,"SKU08",6.24,6.24,1,"Kg",7544
4472330,4472330,"SU003",2017-12-04,2017-12-13,"SKU05",41,177.12,41,"Car",64800
4472331,4472331,"SU003",2017-12-03,2017-12-08,"SKU05",16,69.12,16,"Car",64800
4472332,4472332,"SU003",2017-12-05,2017-12-08,"SKU14",95.04,95.04,16,"Kg",14000
4472333,4472333,"SU003",2017-12-02,2017-12-12,"SKU14",17.82,17.82,3,"Kg",14000
4472376,4472376,"SU003",2017-12-03,2017-12-14,"SKU12",96.096,96.096,52,"Kg",10783
4515419,4515419,"SU002",2017-12-06,2017-12-12,"SKU16",138.07,138.07,11,"Kg",9582
4515430,4515430,"SU004",2017-12-04,2017-12-08,"SKU10",333.9,333.9,53,"Kg",13699
4515431,4515431,"SU004",2017-12-03,2017-12-16,"SKU10",18.9,18.9,3,"Kg",13699
4515432,4515432,"SU002",2017-12-06,2017-12-09,"SKU17",34.56,34.56,8,"Kg",23000
4515433,4515433,"SU002",2017-12-05,2017-12-08,"SKU17",4.32,4.32,1,"Kg",23000
4515480,4515480,"SU001",2017-12-03,2017-12-16,"SKU01",4125,12375,4125,"Car",19929
4515500,4515500,"SU004",2017-12-03,2017-12-12,"SKU11",116.06,116.06,61.998,"Kg",14389
4515502,4515502,"SU003",2017-12-03,2017-12-16,"SKU13",43.2,43.2,18,"Kg",105600
4515503,4515503,"SU003",2017-12-04,2017-12-15,"SKU13",26.4,26.4,11,"Kg",105600
4515504,4515504,"SU002",2017-12-03,2017-12-15,"SKU03",1455,4365,1455,"Car",18300
4515530,4515530,"SU004",2017-12-03,2017-12-15,"SKU09",252,252,50,"Kg",114173
4515546,4515546,"SU004",2017-12-05,2017-12-13,"SKU08",168.48,168.48,27,"Kg",7544
4515563,4515563,"SU002",2017-12-05,2017-12-12,"SKU04",101,190.28,101,"Car",20657.6257425743
4515567,4515567,"SU003",2017-12-04,2017-12-14,"SKU14",41.58,41.58,7,"Kg",14000
4515568,4515568,"SU003",2017-12-05,2017-12-13,"SKU05",9,38.88,9,"Car",64800
4515584,4515584,"SU002",2017-12-04,2017-12-13,"SKU02",954.04,11769,954.04,"Car",69895.5536455495
4515615,4515615,"SU002",2017-12-03,2017-12-08,"SKU15",30.24,30.24,7,"Kg",25250
4515616,4515616,"SU002",2017-12-05,2017-12-14,"SKU15",47.52,47.52,11,"Kg",25250
4557536,4557536,"SU004",2017-12-04,2017-12-17,"SKU09",423.36,423.36,84,"Kg",114173
4557548,4557548,"SU003",2017-12-04,2017-12-13,"SKU07",120.4,120.4,43,"Kg",25000
4557549,4557549,"SU003",2017-12-04,2017-12-10,"SKU07",50.4,50.4,18,"Kg",25000
4557555,4557555,"SU004",2017-12-04,2017-12-09,"SKU08",12.48,12.48,2,"Kg",7544
4557556,4557556,"SU004",2017-12-06,2017-12-16,"SKU08",6.24,6.24,1,"Kg",7544
4557557,4557557,"SU004",2017-12-04,2017-12-15,"SKU08",199.68,199.68,32,"Kg",7544
4557575,4557575,"SU003",2017-12-07,2017-12-15,"SKU05",31,133.92,31,"Car",64800
4557576,4557576,"SU003",2017-12-04,2017-12-14,"SKU14",112.86,112.86,19,"Kg",14000
4557577,4557577,"SU003",2017-12-07,2017-12-17,"SKU14",23.76,23.76,4,"Kg",14000
4557647,4557647,"SU001",2017-12-07,2017-12-10,"SKU19",6,6,1,"Kg",82900
4557663,4557663,"SU002",2017-12-06,2017-12-10,"SKU16",62.76,62.76,5,"Kg",9582
4557678,4557678,"SU002",2017-12-05,2017-12-10,"SKU17",38.88,38.88,9,"Kg",23000
4597086,4597086,"SU004",2017-12-08,2017-12-18,"SKU08",131.04,131.04,21,"Kg",7544
4597100,4597100,"SU002",2017-12-07,2017-12-18,"SKU04",142,267.53,142,"Car",20658.2144366197
4597103,4597103,"SU003",2017-12-06,2017-12-18,"SKU05",19,82.08,19,"Car",64800
4597115,4597115,"SU002",2017-12-07,2017-12-15,"SKU02",1199,14791,1199,"Car",69896.4186822352
4597141,4597141,"SU002",2017-12-08,2017-12-14,"SKU15",51.84,51.84,12,"Kg",25250
4597142,4597142,"SU002",2017-12-05,2017-12-16,"SKU15",17.28,17.28,4,"Kg",25250
4597149,4597149,"SU001",2017-12-05,2017-12-18,"SKU19",6,6,1,"Kg",82900
4597175,4597175,"SU002",2017-12-08,2017-12-14,"SKU17",4.32,4.32,1,"Kg",23000
4597176,4597176,"SU002",2017-12-05,2017-12-18,"SKU17",21.6,21.6,5,"Kg",23000
4597223,4597223,"SU001",2017-12-08,2017-12-11,"SKU01",4921,14763,4921,"Car",19929
4597241,4597241,"SU004",2017-12-08,2017-12-14,"SKU11",123.55,123.55,65.999,"Kg",14389
4597244,4597244,"SU003",2017-12-07,2017-12-18,"SKU13",48,48,20,"Kg",105600
4597245,4597245,"SU002",2017-12-07,2017-12-18,"SKU03",1949,5847,1949,"Car",18300
4626970,4626970,"SU002",2017-12-08,2017-12-12,"SKU16",238.49,238.49,19,"Kg",9582
4626984,4626984,"SU002",2017-12-06,2017-12-19,"SKU17",43.2,43.2,10,"Kg",23000
4626985,4626985,"SU004",2017-12-09,2017-12-12,"SKU10",252,252,40,"Kg",13699
4626986,4626986,"SU004",2017-12-08,2017-12-17,"SKU10",18.9,18.9,3,"Kg",13699
4627084,4627084,"SU003",2017-12-06,2017-12-19,"SKU13",55.2,55.2,23,"Kg",105600
4627123,4627123,"SU003",2017-12-07,2017-12-17,"SKU07",142.8,142.8,51,"Kg",25000
4627124,4627124,"SU003",2017-12-09,2017-12-17,"SKU07",64.4,64.4,23,"Kg",25000
4627133,4627133,"SU003",2017-12-09,2017-12-11,"SKU06",319.77,319.77,51,"Kg",12195
4627135,4627135,"SU004",2017-12-09,2017-12-17,"SKU08",324.48,324.48,52,"Kg",7544
4627136,4627136,"SU004",2017-12-08,2017-12-12,"SKU08",12.48,12.48,2,"Kg",7544
4627137,4627137,"SU004",2017-12-07,2017-12-18,"SKU08",6.24,6.24,1,"Kg",7544
4627155,4627155,"SU003",2017-12-07,2017-12-18,"SKU14",95.04,95.04,16,"Kg",14000
4627156,4627156,"SU003",2017-12-08,2017-12-17,"SKU14",23.76,23.76,4,"Kg",14000
4627157,4627157,"SU003",2017-12-07,2017-12-17,"SKU05",25,108,25,"Car",64800
4627185,4627185,"SU002",2017-12-09,2017-12-11,"SKU02",1235,15235,1235,"Car",69895.95951417
4627219,4627219,"SU003",2017-12-08,2017-12-15,"SKU12",144.14,144.14,77.998,"Kg",10783
4632019,4632019,"SU002",2017-12-09,2017-12-13,"SKU15",30.24,30.24,7,"Kg",25250
4632020,4632020,"SU002",2017-12-07,2017-12-12,"SKU15",21.6,21.6,5,"Kg",25250
4632050,4632050,"SU001",2017-12-08,2017-12-17,"SKU01",5170,15510,5170,"Car",19929
4632056,4632056,"SU004",2017-12-10,2017-12-16,"SKU11",117.94,117.94,63.002,"Kg",14389
4632060,4632060,"SU002",2017-12-10,2017-12-13,"SKU03",1938,5814,1938,"Car",18300
4632068,4632068,"SU004",2017-12-08,2017-12-12,"SKU09",367.92,367.92,73,"Kg",114173
4632069,4632069,"SU004",2017-12-08,2017-12-18,"SKU09",70.56,70.56,14,"Kg",114173
4632071,4632071,"SU004",2017-12-10,2017-12-18,"SKU08",149.76,149.76,24,"Kg",7544
4632081,4632081,"SU002",2017-12-07,2017-12-20,"SKU04",138,259.99,138,"Car",20657.9010869565
4671893,4671893,"SU001",2017-12-08,2017-12-21,"SKU20",10,10,1,"Kg",26550
4671903,4671903,"SU003",2017-12-09,2017-12-14,"SKU07",84,84,30,"Kg",25000
4671904,4671904,"SU003",2017-12-09,2017-12-21,"SKU07",64.4,64.4,23,"Kg",25000
4671908,4671908,"SU003",2017-12-09,2017-12-17,"SKU06",338.58,338.58,54,"Kg",12195
4671917,4671917,"SU003",2017-12-09,2017-12-18,"SKU14",59.4,59.4,10,"Kg",14000
4671918,4671918,"SU003",2017-12-08,2017-12-19,"SKU14",23.76,23.76,4,"Kg",14000
4671959,4671959,"SU003",2017-12-09,2017-12-17,"SKU12",145.99,145.99,78.999,"Kg",10783
4715927,4715927,"SU002",2017-12-12,2017-12-18,"SKU17",69.12,69.12,16,"Kg",23000
4715928,4715928,"SU002",2017-12-12,2017-12-18,"SKU17",4.32,4.32,1,"Kg",23000
4715929,4715929,"SU004",2017-12-09,2017-12-19,"SKU10",113.4,113.4,18,"Kg",13699
4715977,4715977,"SU001",2017-12-09,2017-12-22,"SKU01",4666,13998,4666,"Car",19929
4715993,4715993,"SU004",2017-12-09,2017-12-21,"SKU11",129.17,129.17,69.001,"Kg",14389
4715995,4715995,"SU002",2017-12-12,2017-12-14,"SKU03",1661,4983,1661,"Car",18300
4716033,4716033,"SU004",2017-12-10,2017-12-18,"SKU08",6.24,6.24,1,"Kg",7544
4716034,4716034,"SU004",2017-12-12,2017-12-15,"SKU08",187.2,187.2,30,"Kg",7544
4716035,4716035,"SU004",2017-12-09,2017-12-14,"SKU08",12.48,12.48,2,"Kg",7544
4716044,4716044,"SU002",2017-12-09,2017-12-15,"SKU04",143,269.41,143,"Car",20657.9066433566
4716050,4716050,"SU003",2017-12-10,2017-12-19,"SKU05",23,99.36,23,"Car",64800
4716051,4716051,"SU003",2017-12-12,2017-12-15,"SKU05",36,155.52,36,"Car",64800
4716052,4716052,"SU003",2017-12-09,2017-12-18,"SKU14",47.52,47.52,8,"Kg",14000
4716091,4716091,"SU002",2017-12-10,2017-12-22,"SKU15",43.2,43.2,10,"Kg",25250
4716092,4716092,"SU002",2017-12-11,2017-12-20,"SKU15",17.28,17.28,4,"Kg",25250
4758452,4758452,"SU002",2017-12-12,2017-12-23,"SKU02",803,9905.8,803,"Car",69895.7195516812
4758483,4758483,"SU001",2017-12-10,2017-12-20,"SKU19",18,18,3,"Kg",82900
4758496,4758496,"SU002",2017-12-13,2017-12-16,"SKU16",100.42,100.42,8.0003,"Kg",9582
4758512,4758512,"SU004",2017-12-11,2017-12-20,"SKU10",151.2,151.2,24,"Kg",13699
4758574,4758574,"SU003",2017-12-11,2017-12-16,"SKU13",45.6,45.6,19,"Kg",105600
4758600,4758600,"SU003",2017-12-10,2017-12-22,"SKU06",451.44,451.44,72,"Kg",12195
4758616,4758616,"SU003",2017-12-11,2017-12-20,"SKU14",41.58,41.58,7,"Kg",14000
4799508,4799508,"SU004",2017-12-14,2017-12-24,"SKU11",97.344,97.344,52,"Kg",14389
4799516,4799516,"SU003",2017-12-11,2017-12-23,"SKU13",48,48,20,"Kg",105600
4799517,4799517,"SU002",2017-12-14,2017-12-20,"SKU03",1312,3936,1312,"Car",18300
4799545,4799545,"SU004",2017-12-14,2017-12-17,"SKU09",90.72,90.72,18,"Kg",114173
4799546,4799546,"SU004",2017-12-12,2017-12-23,"SKU09",327.6,327.6,65,"Kg",114173
4799556,4799556,"SU003",2017-12-13,2017-12-24,"SKU07",128.8,128.8,46,"Kg",25000
4799557,4799557,"SU003",2017-12-12,2017-12-24,"SKU07",50.4,50.4,18,"Kg",25000
4799565,4799565,"SU004",2017-12-14,2017-12-22,"SKU08",287.04,287.04,46,"Kg",7544
4799566,4799566,"SU004",2017-12-12,2017-12-22,"SKU08",12.48,12.48,2,"Kg",7544
4799567,4799567,"SU004",2017-12-11,2017-12-20,"SKU08",6.24,6.24,1,"Kg",7544
4799585,4799585,"SU002",2017-12-14,2017-12-17,"SKU04",34,64.056,34,"Car",20658.06
4799590,4799590,"SU003",2017-12-14,2017-12-20,"SKU14",112.86,112.86,19,"Kg",14000
4799591,4799591,"SU003",2017-12-14,2017-12-17,"SKU05",21,90.72,21,"Car",64800
4799592,4799592,"SU003",2017-12-14,2017-12-24,"SKU05",42,181.44,42,"Car",64800
4799644,4799644,"SU003",2017-12-13,2017-12-21,"SKU12",103.49,103.49,56.001,"Kg",10783
4799650,4799650,"SU002",2017-12-14,2017-12-20,"SKU15",47.52,47.52,11,"Kg",25250
4799651,4799651,"SU002",2017-12-11,2017-12-21,"SKU15",17.28,17.28,4,"Kg",25250
4799688,4799688,"SU002",2017-12-14,2017-12-21,"SKU17",4.32,4.32,1,"Kg",23000
4799689,4799689,"SU002",2017-12-14,2017-12-22,"SKU17",34.56,34.56,8,"Kg",23000
4799756,4799756,"SU001",2017-12-13,2017-12-24,"SKU01",3885,11655,3885,"Car",19929
4844861,4844861,"SU003",2017-12-12,2017-12-18,"SKU06",526.68,526.68,84,"Kg",12195
4844862,4844862,"SU004",2017-12-13,2017-12-24,"SKU08",174.72,174.72,28,"Kg",7544
4844905,4844905,"SU002",2017-12-13,2017-12-25,"SKU02",1374,16950,1374,"Car",69897.1615720524
4844958,4844958,"SU002",2017-12-12,2017-12-17,"SKU16",150.62,150.62,12,"Kg",9582
4844973,4844973,"SU002",2017-12-14,2017-12-21,"SKU17",25.92,25.92,6,"Kg",23000
4845053,4845053,"SU002",2017-12-12,2017-12-22,"SKU03",662,1986,662,"Car",18300
4875693,4875693,"SU002",2017-12-15,2017-12-24,"SKU03",1333,3999,1333,"Car",18300
4875721,4875721,"SU004",2017-12-15,2017-12-26,"SKU09",372.96,372.96,74,"Kg",114173
4875722,4875722,"SU004",2017-12-14,2017-12-19,"SKU09",105.84,105.84,21,"Kg",114173
4875733,4875733,"SU003",2017-12-15,2017-12-22,"SKU07",154,154,55,"Kg",25000
4875734,4875734,"SU003",2017-12-16,2017-12-25,"SKU07",56,56,20,"Kg",25000
4875738,4875738,"SU004",2017-12-15,2017-12-22,"SKU08",6.24,6.24,1,"Kg",7544
4875739,4875739,"SU004",2017-12-14,2017-12-22,"SKU08",230.88,230.88,37,"Kg",7544
4875740,4875740,"SU004",2017-12-13,2017-12-18,"SKU08",12.48,12.48,2,"Kg",7544
4875762,4875762,"SU002",2017-12-13,2017-12-19,"SKU04",12,22.608,12,"Car",20658.06
4875768,4875768,"SU003",2017-12-15,2017-12-25,"SKU05",8,34.56,8,"Car",64800
4875769,4875769,"SU003",2017-12-16,2017-12-24,"SKU05",44,190.08,44,"Car",64800
4875770,4875770,"SU003",2017-12-13,2017-12-26,"SKU05",1,4.32,1,"Car",64800
