"RoOrderLineId","PoOrderLineId","RoSupplierId","RoDepartureDate","RoArrivalDate","RoProductId","RoInKg","RoInCarton","RoSupplierQty","RoSupplierUnit"
5126471,4148821,"SU001",2017-11-27,2017-11-28,"SKU01",1500,500,500,"Car"
5126480,4148659,"SU002",2017-11-27,2017-11-28,"SKU02",2717.50872736212,220.3,220.3,"Car"
5126512,4148749,"SU004",2017-11-27,2017-11-28,"SKU10",289.8,46,289.8,"Kg"
5126516,4148601,"SU004",2017-11-27,2017-11-28,"SKU08",218.4,35,218.4,"Kg"
5126538,4148592,"SU003",2017-11-27,2017-11-28,"SKU07",81.2,29,81.2,"Kg"
5126540,4148590,"SU003",2017-11-27,2017-11-28,"SKU07",75.6,27,75.6,"Kg"
5126570,4148624,"SU003",2017-11-27,2017-11-28,"SKU14",83.16,14,83.16,"Kg"
5126587,4148659,"SU002",2017-11-27,2017-11-28,"SKU02",120.28,9.75,9.75,"Car"
5126595,4148726,"SU002",2017-11-27,2017-11-28,"SKU16",100.42,8.0003,100.42,"Kg"
5126621,4148601,"SU004",2017-11-27,2017-11-28,"SKU08",31.2,5,31.2,"Kg"
5126649,4148591,"SU003",2017-11-27,2017-11-28,"SKU07",5.6,2,5.6,"Kg"
5126659,4148602,"SU004",2017-11-27,2017-11-28,"SKU08",12.48,2,12.48,"Kg"
5126660,4148603,"SU004",2017-11-27,2017-11-28,"SKU08",12.48,2,12.48,"Kg"
5126676,4148725,"SU002",2017-11-27,2017-11-28,"SKU16",12.552,1,12.552,"Kg"
5166288,4153526,"SU004",2017-11-28,2017-11-29,"SKU09",171.36,34,171.36,"Kg"
5166317,4153539,"SU002",2017-11-28,2017-11-29,"SKU02",4255.90657091394,345,345,"Car"
5166318,4153504,"SU001",2017-11-28,2017-11-29,"SKU01",3000,1000,1000,"Car"
5166319,4153504,"SU001",2017-11-28,2017-11-29,"SKU01",3000,1000,1000,"Car"
5166320,4153539,"SU002",2017-11-28,2017-11-29,"SKU02",6291.09342908606,509.98,509.98,"Car"
5166322,4153504,"SU001",2017-11-28,2017-11-29,"SKU01",444,148,148,"Car"
5166323,4153504,"SU001",2017-11-28,2017-11-29,"SKU01",505.5,168.5,168.5,"Car"
5166334,4153504,"SU001",2017-11-28,2017-11-29,"SKU01",54,18,18,"Car"
5166348,4153504,"SU001",2017-11-28,2017-11-29,"SKU01",4,1.3333,1.3333,"Car"
5219715,4194029,"SU004",2017-11-29,2017-11-30,"SKU09",176.4,35,176.4,"Kg"
5219747,4194039,"SU003",2017-11-29,2017-11-30,"SKU06",119.13,19,119.13,"Kg"
5219760,4194040,"SU003",2017-11-29,2017-11-30,"SKU06",12.54,2,12.54,"Kg"
5219794,4194036,"SU003",2017-11-29,2017-11-30,"SKU07",75.6,27,75.6,"Kg"
5219852,4194037,"SU003",2017-11-29,2017-11-30,"SKU07",5.6,2,5.6,"Kg"
5272413,4237157,"SU003",2017-11-30,2017-12-01,"SKU13",40.8,17,40.8,"Kg"
5272414,4237158,"SU003",2017-11-30,2017-12-01,"SKU13",19.2,8,19.2,"Kg"
5272421,4237226,"SU003",2017-11-30,2017-12-01,"SKU14",95.04,16,95.04,"Kg"
5272422,4237224,"SU003",2017-11-30,2017-12-01,"SKU14",17.82,3,17.82,"Kg"
5272424,4237225,"SU003",2017-11-30,2017-12-01,"SKU14",11.88,2,11.88,"Kg"
5272429,4237201,"SU004",2017-11-30,2017-12-01,"SKU08",193.44,31,193.44,"Kg"
5272435,4237202,"SU004",2017-11-30,2017-12-01,"SKU08",12.48,2,12.48,"Kg"
5272436,4237200,"SU004",2017-11-30,2017-12-01,"SKU08",12.48,2,12.48,"Kg"
5272450,4237049,"SU003",2017-11-30,2017-12-01,"SKU12",253.18,137,253.18,"Kg"
5272475,4237223,"SU003",2017-11-30,2017-12-01,"SKU05",177.12,41,41,"Car"
5272491,4237222,"SU003",2017-11-30,2017-12-01,"SKU05",125.28,29,29,"Car"
5272532,4237196,"SU003",2017-11-30,2017-12-01,"SKU07",30.8,11,30.8,"Kg"
5272546,4237078,"SU002",2017-11-30,2017-12-01,"SKU16",87.864,7,87.864,"Kg"
5272555,4237090,"SU002",2017-11-30,2017-12-01,"SKU17",25.92,6,25.92,"Kg"
5272599,4237091,"SU002",2017-11-30,2017-12-01,"SKU17",4.32,1,4.32,"Kg"
5321761,4279936,"SU003",2017-12-01,2017-12-02,"SKU14",59.4,10,59.4,"Kg"
5321765,4279921,"SU004",2017-12-01,2017-12-02,"SKU08",137.28,22,137.28,"Kg"
5321791,4279745,"SU002",2017-12-01,2017-12-02,"SKU02",10325,836.98,836.98,"Car"
5321849,4279914,"SU003",2017-12-01,2017-12-02,"SKU07",50.4,18,50.4,"Kg"
5321856,4279815,"SU002",2017-12-01,2017-12-02,"SKU17",69.12,16,69.12,"Kg"
5321925,4279906,"SU001",2017-12-01,2017-12-02,"SKU20",10,1,10,"Kg"
5366821,4319309,"SU001",2017-12-02,2017-12-03,"SKU19",18,3,18,"Kg"
5366822,4319462,"SU004",2017-12-02,2017-12-03,"SKU09",151.2,30,151.2,"Kg"
5366823,4319463,"SU004",2017-12-02,2017-12-03,"SKU09",80.64,16,80.64,"Kg"
5366831,4319435,"SU003",2017-12-02,2017-12-03,"SKU13",28.8,12,28.8,"Kg"
5366843,4319482,"SU004",2017-12-02,2017-12-03,"SKU08",180.96,29,180.96,"Kg"
5366846,4319481,"SU004",2017-12-02,2017-12-03,"SKU08",18.72,3,18.72,"Kg"
5366847,4319480,"SU004",2017-12-02,2017-12-03,"SKU08",12.48,2,12.48,"Kg"
5366858,4319342,"SU004",2017-12-02,2017-12-03,"SKU10",119.7,19,119.7,"Kg"
5366869,4319494,"SU002",2017-12-02,2017-12-03,"SKU04",208.11,110.46,110.46,"Car"
5366872,4319479,"SU003",2017-12-02,2017-12-03,"SKU06",570.57,91,570.57,"Kg"
5366881,4319429,"SU004",2017-12-02,2017-12-03,"SKU11",108.58,58.002,108.58,"Kg"
5366885,4319477,"SU003",2017-12-02,2017-12-03,"SKU06",100.32,16,100.32,"Kg"
5366892,4319477,"SU003",2017-12-02,2017-12-03,"SKU06",200.64,32,200.64,"Kg"
5366919,4319302,"SU002",2017-12-02,2017-12-03,"SKU15",73.44,17,73.44,"Kg"
5366931,4319342,"SU004",2017-12-02,2017-12-03,"SKU10",75.6,12,75.6,"Kg"
5366942,4319502,"SU003",2017-12-02,2017-12-03,"SKU14",47.52,8,47.52,"Kg"
5366947,4319303,"SU002",2017-12-02,2017-12-03,"SKU15",30.24,7,30.24,"Kg"
5366954,4319304,"SU002",2017-12-02,2017-12-03,"SKU15",25.92,6,25.92,"Kg"
5366970,4319343,"SU004",2017-12-02,2017-12-03,"SKU10",25.2,4,25.2,"Kg"
5366976,4319503,"SU003",2017-12-02,2017-12-03,"SKU14",17.82,3,17.82,"Kg"
5366994,4319478,"SU003",2017-12-02,2017-12-03,"SKU06",12.54,2,12.54,"Kg"
5366995,4319504,"SU003",2017-12-02,2017-12-03,"SKU14",11.88,2,11.88,"Kg"
5406732,4359503,"SU004",2017-12-03,2017-12-04,"SKU08",137.28,22,137.28,"Kg"
5406734,4359393,"SU002",2017-12-03,2017-12-04,"SKU17",86.4,20,86.4,"Kg"
5406765,4359514,"SU003",2017-12-03,2017-12-04,"SKU05",38.88,9,9,"Car"
5406773,4359515,"SU003",2017-12-03,2017-12-04,"SKU14",47.52,8,47.52,"Kg"
5406819,4359394,"SU002",2017-12-03,2017-12-04,"SKU17",4.32,1,4.32,"Kg"
5406823,4359488,"SU001",2017-12-03,2017-12-04,"SKU20",10,1,10,"Kg"
5419111,4388112,"SU004",2017-12-04,2017-12-05,"SKU09",216.72,43,216.72,"Kg"
5419112,4388113,"SU004",2017-12-04,2017-12-05,"SKU09",90.72,18,90.72,"Kg"
5419115,4388218,"SU001",2017-12-04,2017-12-05,"SKU19",12,2,12,"Kg"
5419123,4388070,"SU003",2017-12-04,2017-12-05,"SKU13",43.2,18,43.2,"Kg"
5419124,4388071,"SU003",2017-12-04,2017-12-05,"SKU13",24,10,24,"Kg"
5419177,4388177,"SU002",2017-12-04,2017-12-05,"SKU02",12336.4016736402,1000,1000,"Car"
5419179,4388073,"SU002",2017-12-04,2017-12-05,"SKU03",170.999360032335,57,57,"Car"
5419180,4388073,"SU002",2017-12-04,2017-12-05,"SKU03",2501.00063996766,833.67,833.67,"Car"
5419191,4388177,"SU002",2017-12-04,2017-12-05,"SKU02",2405.59832635983,195,195,"Car"
5419218,4388155,"SU003",2017-12-04,2017-12-05,"SKU05",224.64,52,52,"Car"
5419223,4388118,"SU003",2017-12-04,2017-12-05,"SKU07",126,45,126,"Kg"
5419234,4388119,"SU003",2017-12-04,2017-12-05,"SKU07",84,30,84,"Kg"
5419244,4388073,"SU002",2017-12-04,2017-12-05,"SKU03",68,22.667,22.667,"Car"
5419246,4388154,"SU003",2017-12-04,2017-12-05,"SKU05",95.04,22,22,"Car"
5419248,4388127,"SU004",2017-12-04,2017-12-05,"SKU08",131.04,21,131.04,"Kg"
5419278,4388151,"SU003",2017-12-04,2017-12-05,"SKU14",59.4,10,59.4,"Kg"
5419292,4388213,"SU002",2017-12-04,2017-12-05,"SKU15",34.56,8,34.56,"Kg"
5419294,4388212,"SU002",2017-12-04,2017-12-05,"SKU15",30.24,7,30.24,"Kg"
5419295,4388238,"SU002",2017-12-04,2017-12-05,"SKU16",87.864,7,87.864,"Kg"
5419303,4388214,"SU002",2017-12-04,2017-12-05,"SKU15",25.92,6,25.92,"Kg"
5419310,4388073,"SU002",2017-12-04,2017-12-05,"SKU03",14,4.6667,4.6667,"Car"
5419320,4388129,"SU004",2017-12-04,2017-12-05,"SKU08",18.72,3,18.72,"Kg"
5419327,4388152,"SU003",2017-12-04,2017-12-05,"SKU14",17.82,3,17.82,"Kg"
5419330,4388128,"SU004",2017-12-04,2017-12-05,"SKU08",12.48,2,12.48,"Kg"
5419335,4388120,"SU003",2017-12-04,2017-12-05,"SKU07",5.6,2,5.6,"Kg"
5419338,4388153,"SU003",2017-12-04,2017-12-05,"SKU14",11.88,2,11.88,"Kg"
5455421,4392924,"SU004",2017-12-05,2017-12-06,"SKU10",151.2,24,151.2,"Kg"
5455422,4392925,"SU004",2017-12-05,2017-12-06,"SKU10",25.2,4,25.2,"Kg"
5455427,4392923,"SU002",2017-12-05,2017-12-06,"SKU17",38.88,9,38.88,"Kg"
5455429,4392922,"SU002",2017-12-05,2017-12-06,"SKU17",4.32,1,4.32,"Kg"
5455464,4392992,"SU003",2017-12-05,2017-12-06,"SKU05",34.56,8,8,"Car"
5507980,4429820,"SU003",2017-12-06,2017-12-07,"SKU06",275.88,44,275.88,"Kg"
5507986,4429913,"SU002",2017-12-06,2017-12-07,"SKU17",38.88,9,38.88,"Kg"
5507999,4429834,"SU003",2017-12-06,2017-12-07,"SKU14",53.46,9,53.46,"Kg"
5508038,4429814,"SU003",2017-12-06,2017-12-07,"SKU07",86.8,31,86.8,"Kg"
5508040,4429777,"SU001",2017-12-06,2017-12-07,"SKU01",3000,1000,1000,"Car"
5508041,4429777,"SU001",2017-12-06,2017-12-07,"SKU01",3000,1000,1000,"Car"
5508047,4429777,"SU001",2017-12-06,2017-12-07,"SKU01",678,226,226,"Car"
5508053,4429777,"SU001",2017-12-06,2017-12-07,"SKU01",394.5,131.5,131.5,"Car"
5508125,4429815,"SU003",2017-12-06,2017-12-07,"SKU07",5.6,2,5.6,"Kg"
5563020,4472332,"SU003",2017-12-07,2017-12-08,"SKU14",95.04,16,95.04,"Kg"
5563022,4472333,"SU003",2017-12-07,2017-12-08,"SKU14",17.82,3,17.82,"Kg"
5563048,4472330,"SU003",2017-12-07,2017-12-08,"SKU05",177.12,41,41,"Car"
5563054,4472376,"SU003",2017-12-07,2017-12-08,"SKU12",68.533,37.085,68.533,"Kg"
5563064,4472317,"SU004",2017-12-07,2017-12-08,"SKU08",149.76,24,149.76,"Kg"
5563067,4472312,"SU003",2017-12-07,2017-12-08,"SKU07",64.4,23,64.4,"Kg"
5563078,4472331,"SU003",2017-12-07,2017-12-08,"SKU05",69.12,16,16,"Car"
5563147,4472318,"SU004",2017-12-07,2017-12-08,"SKU08",12.48,2,12.48,"Kg"
5563160,4472319,"SU004",2017-12-07,2017-12-08,"SKU08",6.24,1,6.24,"Kg"
5617756,4515530,"SU004",2017-12-08,2017-12-09,"SKU09",252,50,252,"Kg"
5617762,4515502,"SU003",2017-12-08,2017-12-09,"SKU13",43.2,18,43.2,"Kg"
5617763,4515503,"SU003",2017-12-08,2017-12-09,"SKU13",26.4,11,26.4,"Kg"
5617775,4515432,"SU002",2017-12-08,2017-12-09,"SKU17",34.56,8,34.56,"Kg"
5617776,4515433,"SU002",2017-12-08,2017-12-09,"SKU17",4.32,1,4.32,"Kg"
5617791,4515584,"SU002",2017-12-08,2017-12-09,"SKU02",11769,954.04,954.04,"Car"
5617815,4515430,"SU004",2017-12-08,2017-12-09,"SKU10",333.9,53,333.9,"Kg"
5617835,4515546,"SU004",2017-12-08,2017-12-09,"SKU08",168.48,27,168.48,"Kg"
5617875,4515419,"SU002",2017-12-08,2017-12-09,"SKU16",138.07,11,138.07,"Kg"
5617877,4515616,"SU002",2017-12-08,2017-12-09,"SKU15",47.52,11,47.52,"Kg"
5617885,4515568,"SU003",2017-12-08,2017-12-09,"SKU05",38.88,9,9,"Car"
5617896,4515567,"SU003",2017-12-08,2017-12-09,"SKU14",41.58,7,41.58,"Kg"
5617900,4515615,"SU002",2017-12-08,2017-12-09,"SKU15",30.24,7,30.24,"Kg"
5617938,4515431,"SU004",2017-12-08,2017-12-09,"SKU10",18.9,3,18.9,"Kg"
5666023,4557536,"SU004",2017-12-09,2017-12-10,"SKU09",423.36,84,423.36,"Kg"
5666041,4557647,"SU001",2017-12-09,2017-12-10,"SKU19",6,1,6,"Kg"
5666046,4557678,"SU002",2017-12-09,2017-12-10,"SKU17",38.88,9,38.88,"Kg"
5666112,4557575,"SU003",2017-12-09,2017-12-10,"SKU05",133.92,31,31,"Car"
5666141,4557576,"SU003",2017-12-09,2017-12-10,"SKU14",112.86,19,112.86,"Kg"
5666207,4557577,"SU003",2017-12-09,2017-12-10,"SKU14",23.76,4,23.76,"Kg"
5708541,4597244,"SU003",2017-12-10,2017-12-11,"SKU13",48,20,48,"Kg"
5708547,4597149,"SU001",2017-12-10,2017-12-11,"SKU19",6,1,6,"Kg"
5708552,4597141,"SU002",2017-12-10,2017-12-11,"SKU15",51.84,12,51.84,"Kg"
5708556,4597142,"SU002",2017-12-10,2017-12-11,"SKU15",17.28,4,17.28,"Kg"
5708577,4597115,"SU002",2017-12-10,2017-12-11,"SKU02",12323.7773144287,999,999,"Car"
5708587,4597115,"SU002",2017-12-10,2017-12-11,"SKU02",2467.22268557131,200,200,"Car"
5708623,4597103,"SU003",2017-12-10,2017-12-11,"SKU05",82.08,19,19,"Car"
5708634,4597086,"SU004",2017-12-10,2017-12-11,"SKU08",93.956,15.057,93.956,"Kg"
5708653,4597100,"SU002",2017-12-10,2017-12-11,"SKU04",14.132,7.501,7.501,"Car"
5708664,4597086,"SU004",2017-12-10,2017-12-11,"SKU08",37.084,5.943,37.084,"Kg"
5708677,4597176,"SU002",2017-12-10,2017-12-11,"SKU17",19.68,4.5555,19.68,"Kg"
5708701,4597175,"SU002",2017-12-10,2017-12-11,"SKU17",4.32,1,4.32,"Kg"
5708711,4597176,"SU002",2017-12-10,2017-12-11,"SKU17",1.9202,0.4445,1.9202,"Kg"
5722221,4627084,"SU003",2017-12-11,2017-12-12,"SKU13",55.2,23,55.2,"Kg"
5722235,4627155,"SU003",2017-12-11,2017-12-12,"SKU14",95.04,16,95.04,"Kg"
5722237,4627156,"SU003",2017-12-11,2017-12-12,"SKU14",23.76,4,23.76,"Kg"
5722250,4627185,"SU002",2017-12-11,2017-12-12,"SKU02",12336.032388664,1000,1000,"Car"
5722254,4627185,"SU002",2017-12-11,2017-12-12,"SKU02",2898.96761133603,235,235,"Car"
5722283,4627135,"SU004",2017-12-11,2017-12-12,"SKU08",74.88,12,74.88,"Kg"
5722287,4627123,"SU003",2017-12-11,2017-12-12,"SKU07",142.8,51,142.8,"Kg"
5722299,4626985,"SU004",2017-12-11,2017-12-12,"SKU10",252,40,252,"Kg"
5722300,4627135,"SU004",2017-12-11,2017-12-12,"SKU08",249.6,40,249.6,"Kg"
5722326,4627157,"SU003",2017-12-11,2017-12-12,"SKU05",108,25,25,"Car"
5722334,4627124,"SU003",2017-12-11,2017-12-12,"SKU07",64.4,23,64.4,"Kg"
5722343,4626970,"SU002",2017-12-11,2017-12-12,"SKU16",238.49,19,238.49,"Kg"
5722368,4626984,"SU002",2017-12-11,2017-12-12,"SKU17",43.2,10,43.2,"Kg"
5722411,4626986,"SU004",2017-12-11,2017-12-12,"SKU10",18.9,3,18.9,"Kg"
5722424,4627136,"SU004",2017-12-11,2017-12-12,"SKU08",12.48,2,12.48,"Kg"
5722442,4627137,"SU004",2017-12-11,2017-12-12,"SKU08",6.24,1,6.24,"Kg"
5722454,4627219,"SU003",2017-12-11,2017-12-12,"SKU12",0.308,0.16667,0.308,"Kg"
5760530,4632068,"SU004",2017-12-12,2017-12-13,"SKU09",367.92,73,367.92,"Kg"
5760531,4632069,"SU004",2017-12-12,2017-12-13,"SKU09",70.56,14,70.56,"Kg"
5760563,4632071,"SU004",2017-12-12,2017-12-13,"SKU08",149.76,24,149.76,"Kg"
5760568,4632060,"SU002",2017-12-12,2017-12-13,"SKU03",48.0001978165993,16,16,"Car"
5760569,4632060,"SU002",2017-12-12,2017-12-13,"SKU03",2378.4998021834,792.83,792.83,"Car"
5760586,4632060,"SU002",2017-12-12,2017-12-13,"SKU03",7,2.3333,2.3333,"Car"
5760587,4632019,"SU002",2017-12-12,2017-12-13,"SKU15",4.92,1.1389,4.92,"Kg"
5811821,4671917,"SU003",2017-12-13,2017-12-14,"SKU14",59.4,10,59.4,"Kg"
5811822,4671918,"SU003",2017-12-13,2017-12-14,"SKU14",23.76,4,23.76,"Kg"
5811898,4671903,"SU003",2017-12-13,2017-12-14,"SKU07",84,30,84,"Kg"
5811902,4671904,"SU003",2017-12-13,2017-12-14,"SKU07",64.4,23,64.4,"Kg"
5811948,4671893,"SU001",2017-12-13,2017-12-14,"SKU20",10,1,10,"Kg"
5863544,4715929,"SU004",2017-12-14,2017-12-15,"SKU10",113.4,18,113.4,"Kg"
5863553,4715977,"SU001",2017-12-14,2017-12-15,"SKU01",3000,1000,1000,"Car"
5863554,4715977,"SU001",2017-12-14,2017-12-15,"SKU01",1878.3,626.1,626.1,"Car"
5863585,4716034,"SU004",2017-12-14,2017-12-15,"SKU08",187.2,30,187.2,"Kg"
5863586,4715977,"SU001",2017-12-14,2017-12-15,"SKU01",79,26.333,26.333,"Car"
5863604,4715927,"SU002",2017-12-14,2017-12-15,"SKU17",69.12,16,69.12,"Kg"
5863618,4716091,"SU002",2017-12-14,2017-12-15,"SKU15",43.2,10,43.2,"Kg"
5863652,4716092,"SU002",2017-12-14,2017-12-15,"SKU15",17.28,4,17.28,"Kg"
5863662,4716035,"SU004",2017-12-14,2017-12-15,"SKU08",12.48,2,12.48,"Kg"
5863665,4716052,"SU003",2017-12-14,2017-12-15,"SKU14",6.433,1.083,6.433,"Kg"
5863668,4716033,"SU004",2017-12-14,2017-12-15,"SKU08",6.24,1,6.24,"Kg"
5863670,4715928,"SU002",2017-12-14,2017-12-15,"SKU17",4.32,1,4.32,"Kg"
5916045,4758574,"SU003",2017-12-15,2017-12-16,"SKU13",45.6,19,45.6,"Kg"
5916056,4758483,"SU001",2017-12-15,2017-12-16,"SKU19",18,3,18,"Kg"
5916066,4758512,"SU004",2017-12-15,2017-12-16,"SKU10",151.2,24,151.2,"Kg"
5916084,4758452,"SU002",2017-12-15,2017-12-16,"SKU02",9905.8,803,803,"Car"
5916162,4758496,"SU002",2017-12-15,2017-12-16,"SKU16",100.42,8.0003,100.42,"Kg"
5916172,4758616,"SU003",2017-12-15,2017-12-16,"SKU14",41.58,7,41.58,"Kg"
5970149,4799546,"SU004",2017-12-16,2017-12-17,"SKU09",327.6,65,327.6,"Kg"
5970150,4799545,"SU004",2017-12-16,2017-12-17,"SKU09",90.72,18,90.72,"Kg"
5970157,4799516,"SU003",2017-12-16,2017-12-17,"SKU13",48,20,48,"Kg"
5970210,4799508,"SU004",2017-12-16,2017-12-17,"SKU11",97.344,52,97.344,"Kg"
5970213,4799565,"SU004",2017-12-16,2017-12-17,"SKU08",287.04,46,287.04,"Kg"
5970215,4799592,"SU003",2017-12-16,2017-12-17,"SKU05",181.44,42,42,"Car"
5970229,4799585,"SU002",2017-12-16,2017-12-17,"SKU04",64.056,34,34,"Car"
5970241,4799591,"SU003",2017-12-16,2017-12-17,"SKU05",90.72,21,21,"Car"
5970249,4799590,"SU003",2017-12-16,2017-12-17,"SKU14",112.86,19,112.86,"Kg"
5970282,4799650,"SU002",2017-12-16,2017-12-17,"SKU15",47.52,11,47.52,"Kg"
5970295,4799689,"SU002",2017-12-16,2017-12-17,"SKU17",34.56,8,34.56,"Kg"
5970330,4799651,"SU002",2017-12-16,2017-12-17,"SKU15",17.28,4,17.28,"Kg"
5970353,4799566,"SU004",2017-12-16,2017-12-17,"SKU08",12.48,2,12.48,"Kg"
5970365,4799688,"SU002",2017-12-16,2017-12-17,"SKU17",4.32,1,4.32,"Kg"
5970371,4799567,"SU004",2017-12-16,2017-12-17,"SKU08",6.24,1,6.24,"Kg"
6016488,4844958,"SU002",2017-12-17,2017-12-18,"SKU16",150.62,12,150.62,"Kg"
6016502,4844973,"SU002",2017-12-17,2017-12-18,"SKU17",25.92,6,25.92,"Kg"
6016513,4844905,"SU002",2017-12-17,2017-12-18,"SKU02",1566.70305676856,127,127,"Car"
6016515,4844905,"SU002",2017-12-17,2017-12-18,"SKU02",12323.9082969432,999,999,"Car"
6016519,4844905,"SU002",2017-12-17,2017-12-18,"SKU02",3059.38864628821,248,248,"Car"
6016520,4845053,"SU002",2017-12-17,2017-12-18,"SKU03",693,231,231,"Car"
6016538,4844861,"SU003",2017-12-17,2017-12-18,"SKU06",526.68,84,526.68,"Kg"
6016676,4844862,"SU004",2017-12-17,2017-12-18,"SKU08",3.12,0.5,3.12,"Kg"
6031250,4875721,"SU004",2017-12-18,2017-12-19,"SKU09",372.96,74,372.96,"Kg"
6031251,4875722,"SU004",2017-12-18,2017-12-19,"SKU09",105.84,21,105.84,"Kg"
6031274,4875876,"SU002",2017-12-18,2017-12-19,"SKU17",38.88,9,38.88,"Kg"
6031275,4875877,"SU002",2017-12-18,2017-12-19,"SKU17",4.32,1,4.32,"Kg"
6031320,4875733,"SU003",2017-12-18,2017-12-19,"SKU07",154,55,154,"Kg"
6031329,4875769,"SU003",2017-12-18,2017-12-19,"SKU05",181.44,42,42,"Car"
6031359,4875771,"SU003",2017-12-18,2017-12-19,"SKU14",124.74,21,124.74,"Kg"
6031366,4875734,"SU003",2017-12-18,2017-12-19,"SKU07",56,20,56,"Kg"
6031415,4875768,"SU003",2017-12-18,2017-12-19,"SKU05",34.56,8,8,"Car"
6031424,4875837,"SU002",2017-12-18,2017-12-19,"SKU15",34.56,8,34.56,"Kg"
6031447,4875772,"SU003",2017-12-18,2017-12-19,"SKU14",23.76,4,23.76,"Kg"
6031452,4875838,"SU002",2017-12-18,2017-12-19,"SKU15",17.28,4,17.28,"Kg"
6031472,4875762,"SU002",2017-12-18,2017-12-19,"SKU04",4.71,2.5,2.5,"Car"
6031476,4875945,"SU001",2017-12-18,2017-12-19,"SKU01",6,2,2,"Car"
6031480,4875769,"SU003",2017-12-18,2017-12-19,"SKU05",8.63999999999999,2,2,"Car"
6031489,4875693,"SU002",2017-12-18,2017-12-19,"SKU03",4.5,1.5,1.5,"Car"
6031502,4875770,"SU003",2017-12-18,2017-12-19,"SKU05",4.32,1,1,"Car"
6031521,4875829,"SU003",2017-12-18,2017-12-19,"SKU12",0.308,0.16667,0.308,"Kg"
6070782,4880710,"SU004",2017-12-19,2017-12-20,"SKU10",151.2,24,151.2,"Kg"
6070792,4880740,"SU002",2017-12-19,2017-12-20,"SKU03",1705.5,568.5,568.5,"Car"
6070802,4880753,"SU004",2017-12-19,2017-12-20,"SKU08",243.36,39,243.36,"Kg"
6070815,4880704,"SU002",2017-12-19,2017-12-20,"SKU16",125.52,10,125.52,"Kg"
6121568,4920113,"SU003",2017-12-20,2017-12-21,"SKU13",48,20,48,"Kg"
6121590,4919982,"SU003",2017-12-20,2017-12-21,"SKU14",47.52,8,47.52,"Kg"
6121591,4920024,"SU002",2017-12-20,2017-12-21,"SKU15",34.56,8,34.56,"Kg"
6121594,4920025,"SU002",2017-12-20,2017-12-21,"SKU15",17.28,4,17.28,"Kg"
6121603,4920047,"SU004",2017-12-20,2017-12-21,"SKU10",201.6,32,201.6,"Kg"
6121614,4919995,"SU002",2017-12-20,2017-12-21,"SKU02",3552.64429530201,288,288,"Car"
6121615,4919995,"SU002",2017-12-20,2017-12-21,"SKU02",9313.35570469799,755,755,"Car"
6121630,4919965,"SU004",2017-12-20,2017-12-21,"SKU08",31.2,5,31.2,"Kg"
6121631,4919965,"SU004",2017-12-20,2017-12-21,"SKU08",312,50,312,"Kg"
6121653,4919958,"SU003",2017-12-20,2017-12-21,"SKU07",50.4,18,50.4,"Kg"
6121654,4919959,"SU003",2017-12-20,2017-12-21,"SKU07",50.4,18,50.4,"Kg"
6121699,4919966,"SU004",2017-12-20,2017-12-21,"SKU08",12.48,2,12.48,"Kg"
6121702,4919967,"SU004",2017-12-20,2017-12-21,"SKU08",6.24,1,6.24,"Kg"
6174365,4961535,"SU003",2017-12-21,2017-12-22,"SKU13",55.2,23,55.2,"Kg"
6174378,4961466,"SU002",2017-12-21,2017-12-22,"SKU17",56.16,13,56.16,"Kg"
6174379,4961467,"SU002",2017-12-21,2017-12-22,"SKU17",4.32,1,4.32,"Kg"
6174429,4961602,"SU003",2017-12-21,2017-12-22,"SKU05",2.19887999999997,0.508999999999993,0.508999999999993,"Car"
6174431,4961602,"SU003",2017-12-21,2017-12-22,"SKU05",149.00112,34.491,34.491,"Car"
6174441,4961581,"SU003",2017-12-21,2017-12-22,"SKU07",70,25,70,"Kg"
6174444,4961601,"SU003",2017-12-21,2017-12-22,"SKU05",99.36,23,23,"Car"
6174455,4961533,"SU004",2017-12-21,2017-12-22,"SKU11",31.824,17,31.824,"Kg"
6174492,4961604,"SU003",2017-12-21,2017-12-22,"SKU14",53.46,9,53.46,"Kg"
6174512,4961663,"SU002",2017-12-21,2017-12-22,"SKU15",21.6,5,21.6,"Kg"
6174555,4961603,"SU003",2017-12-21,2017-12-22,"SKU05",4.32,1,1,"Car"
6174559,4961570,"SU001",2017-12-21,2017-12-22,"SKU20",10,1,10,"Kg"
6226535,5003912,"SU004",2017-12-22,2017-12-23,"SKU09",403.2,80,403.2,"Kg"
6226542,5003988,"SU001",2017-12-22,2017-12-23,"SKU19",30,5,30,"Kg"
6226548,5003982,"SU002",2017-12-22,2017-12-23,"SKU15",17.28,4,17.28,"Kg"
6226549,5003983,"SU002",2017-12-22,2017-12-23,"SKU15",12.96,3,12.96,"Kg"
6226550,5003922,"SU003",2017-12-22,2017-12-23,"SKU06",326.04,52,326.04,"Kg"
6226563,5003923,"SU003",2017-12-22,2017-12-23,"SKU06",6.27,1,6.27,"Kg"
6226566,5004066,"SU001",2017-12-22,2017-12-23,"SKU01",3000,1000,1000,"Car"
6226568,5004066,"SU001",2017-12-22,2017-12-23,"SKU01",801,267,267,"Car"
6226570,5004066,"SU001",2017-12-22,2017-12-23,"SKU01",686.7,228.9,228.9,"Car"
6226597,5003924,"SU004",2017-12-22,2017-12-23,"SKU08",255.84,41,255.84,"Kg"
